year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,MAY,EVS,39,875,389,11,14,-117.148796,32.70868,0.7928495407104492,Individual,3,1,0
2025,MAY,EVS,40,666,420,16,21,-117.15155,32.7082,0.815729022026062,Individual,3,1,0
2025,MAY,EVS,41,760,421,19,20,-117.150276,32.70821,0.8216620683670044,Individual,2,1,0
2025,MAY,EVS,42,543,422,17,20,-117.15318,32.70816,0.8350564241409302,Individual,2,1,0
2025,MAY,EVS,43,850,422,18,21,-117.14908,32.708206,0.7516962289810181,Individual,2,1,0
2025,MAY,EVS,44,839,455,15,24,-117.14925,32.70776,0.76485675573349,Individual,7,1,0
2025,MAY,EVS,45,907,465,19,23,-117.148315,32.70765,0.6882531642913818,Tent,1,1,0
2025,MAY,EVS,46,868,470,34,41,-117.148735,32.707466,0.8386875987052917,Individual,31,1,0
2025,MAY,EVS,47,591,478,9,22,-117.15259,32.707436,0.7313830256462097,Individual,1,1,0
2025,MAY,EVS,48,460,481,8,18,-117.15434,32.7074,0.3887820839881897,Individual,1,1,0
2025,MAY,EVS,49,837,487,21,30,-117.14923,32.70731,0.7318060398101807,Tent,1,1,0
2025,MAY,EVS,50,799,489,19,29,-117.14975,32.707283,0.8263424038887024,Individual,5,1,0
2025,MAY,EVS,51,655,510,11,21,-117.151726,32.707043,0.816743791103363,Individual,6,1,0
2025,MAY,EVS,52,889,510,26,26,-117.148506,32.70705,0.8455939888954163,Tent,5,1,0
2025,MAY,EVS,53,516,514,21,28,-117.1535,32.706924,0.6829796433448792,Tent,1,1,0
2025,MAY,EVS,54,838,535,20,23,-117.14922,32.70674,0.9149317741394043,Vehicle,1,1,0
2025,MAY,EVS,55,618,540,11,20,-117.152214,32.706657,0.7788264155387878,Individual,1,1,0
2025,MAY,EVS,56,666,540,18,23,-117.15153,32.706646,0.8194540143013,Individual,5,1,0
2025,MAY,EVS,57,219,565,11,21,-117.15752,32.706264,0.7601410746574402,Individual,1,1,0
2025,MAY,EVS,58,773,585,17,20,-117.15011,32.70611,0.8065117597579956,Individual,2,1,0
2025,MAY,EVS,59,655,586,35,38,-117.15156,32.705963,0.8559319972991943,Individual,46,1,0
2025,MAY,EVS,60,737,587,14,22,-117.150604,32.706062,0.7445778250694275,Individual,3,1,0
2025,MAY,EVS,61,605,589,16,17,-117.15235,32.706047,0.8064946532249451,Individual,2,1,0
2025,MAY,EVS,62,906,599,8,23,-117.1484,32.705933,0.6563911437988281,Individual,1,1,0
2025,MAY,EVS,63,773,609,18,24,-117.1501,32.705776,0.8494237065315247,Tent,1,1,0
2025,MAY,EVS,64,299,618,10,18,-117.15645,32.70562,0.7637526988983154,Individual,1,1,0
2025,MAY,EVS,65,548,620,14,23,-117.153114,32.705605,0.8295251727104187,Individual,7,1,0
2025,MAY,EVS,66,852,620,18,24,-117.149055,32.70565,0.8525266051292419,Individual,2,1,0
2025,MAY,EVS,67,586,623,31,27,-117.1525,32.705547,0.8721448183059692,Individual,10,1,0
2025,MAY,GL,0,815,34,12,20,-117.15979,32.71547,0.5648269057273865,Individual,1,1,0
2025,MAY,GL,1,722,54,18,27,-117.16044,32.715137,0.8372396230697632,Individual,4,1,0
2025,MAY,GL,2,857,56,11,22,-117.15949,32.71514,0.7922186851501465,Individual,1,1,0
2025,MAY,GL,3,654,197,9,22,-117.16095,32.713146,0.7402031421661377,Individual,1,1,0
2025,MAY,GL,4,784,261,18,21,-117.159966,32.712242,0.804435133934021,Individual,2,1,0
2025,MAY,GL,5,827,293,11,20,-117.159676,32.711792,0.7614612579345703,Individual,1,1,0
2025,MAY,GL,6,784,343,20,24,-117.15995,32.711056,0.8254067301750183,Individual,2,1,0
2025,MAY,GL,7,730,361,11,22,-117.16037,32.71082,0.8091069459915161,Individual,1,1,0
2025,MAY,GL,8,785,415,10,18,-117.15997,32.710083,0.6864039301872253,Individual,1,1,0
2025,MAY,GL,9,732,427,10,21,-117.16035,32.709892,0.7989451885223389,Individual,1,1,0
2025,MAY,GL,10,656,428,9,18,-117.160904,32.709908,0.7694168090820312,Individual,1,1,0
2025,MAY,GL,11,683,445,16,21,-117.16068,32.709644,0.7288879156112671,Individual,2,1,0
2025,MAY,GL,12,812,448,12,18,-117.15977,32.709614,0.0789143443107605,Individual,1,1,0
2025,MAY,GL,13,855,500,18,28,-117.159424,32.708805,0.8441552519798279,Individual,2,1,0
2025,MAY,GL,14,787,575,16,24,-117.15991,32.70778,0.8131207823753357,Individual,2,1,0
2025,MAY,M,0,274,223,7,17,-117.16804,32.71236,0.6498729586601257,Individual,1,1,0
2025,MAY,M,1,648,277,21,24,-117.16384,32.711864,0.8701044321060181,Tent,1,1,0
2025,MAY,M,2,746,376,22,23,-117.16268,32.71091,0.851147472858429,Individual,2,1,0
2025,MAY,M,3,600,424,18,22,-117.16406,32.710186,0.8181668519973755,Individual,2,1,0
2025,MAY,TZ,0,357,205,22,25,-117.16325,32.722435,0.8330677151679993,Individual,0,1,0
2025,MAY,TZ,1,562,216,24,27,-117.160446,32.7223,0.8770920038223267,Tent,1,1,0
2025,MAY,TZ,2,360,285,19,25,-117.16324,32.72157,0.8398690819740295,Individual,3,1,0
2025,MAY,TZ,3,489,285,31,35,-117.16139,32.72152,0.8878198862075806,Individual,11,1,0
2025,MAY,TZ,4,292,294,26,27,-117.16413,32.721462,0.8032533526420593,Tent,2,1,0
2025,MAY,TZ,5,607,296,9,17,-117.159935,32.7215,0.4873505234718323,Individual,1,1,0
2025,MAY,TZ,6,464,303,20,26,-117.161804,32.721375,0.8359293341636658,Tent,1,1,0
2025,MAY,TZ,7,537,323,15,22,-117.16084,32.721184,0.8178032040596008,Individual,5,1,0
2025,MAY,TZ,8,556,323,21,25,-117.160545,32.72117,0.8855447769165039,Tent,1,1,0
2025,MAY,TZ,9,620,327,15,20,-117.15972,32.721153,0.7903585433959961,Individual,2,1,0
2025,MAY,TZ,10,485,367,9,14,-117.1616,32.72075,0.11598700284957886,Individual,1,1,0
2025,MAY,TZ,11,559,367,22,26,-117.1605,32.720688,0.8103587627410889,Tent,3,1,0
2025,MAY,TZ,12,538,369,13,19,-117.16084,32.720703,0.8188452124595642,Individual,4,1,0
2025,MAY,TZ,13,938,373,14,22,-117.15549,32.720665,0.7111788988113403,Individual,2,1,0
2025,MAY,TZ,14,424,375,25,28,-117.16232,32.720585,0.8736106753349304,Tent,1,1,0
2025,MAY,TZ,15,334,377,9,21,-117.163666,32.720596,0.8063890933990479,Individual,1,1,0
2025,MAY,TZ,16,504,393,8,18,-117.16135,32.72045,0.7852765917778015,Individual,1,1,0
2025,MAY,TZ,17,919,403,25,34,-117.15567,32.720287,0.8492099642753601,Tent,3,1,0
2025,MAY,TZ,18,570,405,13,21,-117.160416,32.72031,0.8151237964630127,Individual,2,1,0
2025,MAY,TZ,19,402,420,17,22,-117.16268,32.72013,0.8127469420433044,Individual,2,1,0
2025,MAY,TZ,20,687,421,12,20,-117.158844,32.72015,0.3576549291610718,Individual,1,1,0
