year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,MAR,EVS,64,903,534,25,28,-117.14833,32.706734,0.8607256412506104,Tent,7,1,0
2025,MAR,EVS,65,839,582,16,17,-117.14924,32.706177,0.7962539792060852,Individual,2,1,0
2025,MAR,EVS,66,667,583,20,28,-117.1515,32.706066,0.8450148701667786,Individual,9,1,0
2025,MAR,EVS,67,780,584,18,23,-117.15001,32.706104,0.8368445634841919,Individual,4,1,0
2025,MAR,EVS,68,918,584,19,27,-117.14817,32.7061,0.6560925841331482,Tent,1,1,0
2025,MAR,EVS,69,907,588,12,21,-117.14836,32.706085,0.7662978768348694,Individual,2,1,0
2025,MAR,EVS,70,856,614,24,26,-117.14896,32.705715,0.8648645281791687,Tent,1,1,0
2025,MAR,GL,0,796,35,20,17,-117.159904,32.715477,0.8048264384269714,Individual,2,1,0
2025,MAR,GL,1,843,36,22,25,-117.15955,32.715405,0.8298512101173401,Individual,5,1,0
2025,MAR,GL,2,786,123,12,23,-117.15999,32.714184,0.2610068917274475,Individual,1,1,0
2025,MAR,GL,3,655,199,16,22,-117.16091,32.713116,0.8211572766304016,Individual,2,1,0
2025,MAR,GL,4,786,222,13,19,-117.15997,32.712807,0.2968405485153198,Individual,1,1,0
2025,MAR,GL,5,701,223,10,17,-117.1606,32.71281,0.35090041160583496,Individual,1,1,0
2025,MAR,GL,6,656,271,11,23,-117.16091,32.71209,0.7836942076683044,Individual,1,1,0
2025,MAR,GL,7,786,271,20,27,-117.15994,32.712055,0.8531109690666199,Individual,2,1,0
2025,MAR,GL,8,841,295,12,19,-117.15958,32.71177,0.47200894355773926,Individual,1,1,0
2025,MAR,GL,9,786,352,17,25,-117.15994,32.710922,0.8279775381088257,Individual,4,1,0
2025,MAR,GL,10,728,353,11,22,-117.160385,32.710934,0.8032808899879456,Individual,1,1,0
2025,MAR,GL,11,824,375,11,18,-117.15969,32.710644,0.540882408618927,Individual,1,1,0
2025,MAR,GL,12,723,421,18,28,-117.160385,32.70993,0.8488603830337524,Individual,3,1,0
2025,MAR,GL,13,830,449,9,18,-117.159645,32.7096,0.6960688829421997,Individual,1,1,0
2025,MAR,GL,14,786,500,20,25,-117.15991,32.70883,0.8566322326660156,Tent,1,1,0
2025,MAR,GL,15,834,558,9,19,-117.1596,32.70805,0.7722758054733276,Individual,1,1,0
2025,MAR,GL,16,788,588,17,22,-117.159904,32.70761,0.854432225227356,Individual,2,1,0
2025,MAR,GL,17,700,597,10,18,-117.16056,32.70752,0.67353755235672,Individual,1,1,0
2025,MAR,M,0,54,63,14,25,-117.170334,32.713875,0.768579363822937,Individual,2,1,0
2025,MAR,M,1,200,177,12,22,-117.16885,32.712803,0.13365274667739868,Individual,1,1,0
2025,MAR,M,2,642,246,15,26,-117.16398,32.71214,0.7631106972694397,Individual,8,1,0
2025,MAR,M,3,489,248,18,23,-117.165474,32.71211,0.7785407900810242,Tent,1,1,0
2025,MAR,M,4,680,250,9,22,-117.16366,32.712128,0.7680768966674805,Individual,1,1,0
2025,MAR,M,5,803,418,12,20,-117.16206,32.710503,0.6774830222129822,Individual,1,1,0
2025,MAR,M,6,822,450,19,31,-117.161705,32.710083,0.8355206251144409,Individual,4,1,0
2025,MAR,M,7,727,520,23,19,-117.162346,32.709057,0.8374400734901428,Individual,2,1,0
2025,MAR,M,8,804,524,12,21,-117.16159,32.70912,0.7533853054046631,Individual,1,1,0
2025,MAR,TZ,0,401,224,17,20,-117.16269,32.722256,0.8712378144264221,Tent,1,1,0
2025,MAR,TZ,1,498,276,17,22,-117.16136,32.721687,0.8463869690895081,Individual,7,1,0
2025,MAR,TZ,2,328,281,19,24,-117.16368,32.72162,0.8488193154335022,Tent,1,1,0
2025,MAR,TZ,3,428,309,19,28,-117.16231,32.7213,0.8705889582633972,Tent,1,1,0
2025,MAR,TZ,4,272,313,34,31,-117.16435,32.721233,0.8519163131713867,Tent,52,1,0
2025,MAR,TZ,5,499,314,16,22,-117.161354,32.72128,0.8284549117088318,Tent,1,1,0
2025,MAR,TZ,6,471,324,17,23,-117.16173,32.721165,0.7591476440429688,Tent,1,1,0
2025,MAR,TZ,7,471,325,18,22,-117.16173,32.721157,0.11840975284576416,Individual,2,1,0
2025,MAR,TZ,8,409,364,10,19,-117.16263,32.720753,0.7832872271537781,Individual,1,1,0
2025,MAR,TZ,9,934,466,19,26,-117.15551,32.71966,0.8357943296432495,Tent,1,1,0
2025,MAR,TZ,10,906,467,12,22,-117.15592,32.71967,0.7978261113166809,Individual,1,1,0
2025,MAR,TZ,11,299,468,15,23,-117.164116,32.719597,0.7485880255699158,Individual,2,1,0
2025,MAR,TZ,12,738,484,12,23,-117.15816,32.719467,0.013052582740783691,Individual,1,1,0
2025,MAR,TZ,13,493,488,19,33,-117.16142,32.71935,0.8278553485870361,Individual,3,1,0
2025,MAR,TZ,14,536,500,9,21,-117.160904,32.719288,0.19646906852722168,Individual,1,1,0
2025,MAR,TZ,15,200,518,14,20,-117.165504,32.71906,0.7822076082229614,Individual,3,1,0
