year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,APR,M,5,643,449,8,20,-117.16358,32.70991,0.7779064774513245,Individual,1,1,0
2025,APR,TZ,0,292,159,27,34,-117.164116,32.722885,0.8679934144020081,Tent,2,1,0
2025,APR,TZ,1,363,209,16,23,-117.163216,32.7224,0.8036615252494812,Individual,3,1,0
2025,APR,TZ,2,694,223,18,25,-117.15871,32.722237,0.8450133204460144,Individual,4,1,0
2025,APR,TZ,3,607,227,9,19,-117.159935,32.722225,0.4102358818054199,Individual,1,1,0
2025,APR,TZ,4,487,228,16,19,-117.161514,32.722218,0.8354401588439941,Tent,1,1,0
2025,APR,TZ,5,534,281,16,21,-117.16088,32.721638,0.8777880668640137,Tent,1,1,0
2025,APR,TZ,6,487,290,31,33,-117.161415,32.721478,0.8685966730117798,Tent,2,1,0
2025,APR,TZ,7,433,292,13,21,-117.16228,32.72152,0.8326889276504517,Individual,6,1,0
2025,APR,TZ,8,672,304,17,19,-117.159004,32.721405,0.8355953097343445,Individual,4,1,0
2025,APR,TZ,9,535,312,12,20,-117.1609,32.72131,0.8309769034385681,Individual,4,1,0
2025,APR,TZ,10,553,325,15,20,-117.16063,32.721172,0.803004264831543,Individual,5,1,0
2025,APR,TZ,11,478,328,15,19,-117.16165,32.72114,0.8311410546302795,Individual,3,1,0
2025,APR,TZ,12,930,366,23,31,-117.15553,32.72069,0.4977989196777344,Tent,2,1,0
2025,APR,TZ,13,495,374,21,22,-117.16138,32.720634,0.9119499325752258,Vehicle,1,1,0
2025,APR,TZ,14,269,394,14,18,-117.164536,32.720425,0.7473319172859192,Individual,2,1,0
2025,APR,TZ,15,422,420,10,19,-117.16245,32.72015,0.7600509524345398,Individual,1,1,0
2025,APR,TZ,16,555,421,11,17,-117.16063,32.720158,0.4922538995742798,Individual,1,1,0
2025,APR,TZ,17,479,467,10,19,-117.161674,32.719646,0.5033537745475769,Individual,1,1,0
2025,APR,TZ,18,552,467,9,15,-117.16068,32.719673,0.7597637176513672,Individual,1,1,0
2025,APR,TZ,19,366,491,12,24,-117.16321,32.71935,0.7614309191703796,Individual,1,1,0
2025,APR,TZ,20,632,496,17,26,-117.159546,32.719315,0.8057219386100769,Individual,3,1,0
2025,APR,TZ,21,571,497,9,17,-117.16043,32.719345,0.7734487056732178,Individual,1,1,0
2025,APR,TZ,22,497,498,17,20,-117.16138,32.71931,0.8279332518577576,Tent,1,1,0
2025,APR,TZ,23,194,505,28,33,-117.16549,32.71913,0.835355818271637,Tent,2,1,0
2025,APR,TZ,24,690,512,18,26,-117.15876,32.71915,0.8438284397125244,Individual,4,1,0
2025,APR,TZ,25,228,513,15,23,-117.1651,32.7191,0.8220505118370056,Individual,3,1,0
2025,APR,TZ,26,549,520,14,20,-117.16069,32.719078,0.8253040313720703,Individual,2,1,0
2025,APR,CO,0,872,40,16,24,-117.1663,32.719574,0.8530606031417847,Individual,4,1,0
2025,APR,CO,1,604,90,20,25,-117.16863,32.719074,0.8306247591972351,Individual,5,1,0
2025,APR,CO,2,908,92,24,24,-117.16595,32.719055,0.8539873361587524,Tent,1,1,0
2025,APR,CO,3,799,202,17,20,-117.16694,32.717987,0.8236759305000305,Individual,3,1,0
2025,APR,CO,4,562,308,37,40,-117.16892,32.716835,0.7686712741851807,Individual,0,1,0
2025,APR,CO,5,594,383,18,23,-117.168724,32.71618,0.868415117263794,Individual,5,1,0
2025,APR,CO,6,798,465,18,17,-117.16695,32.71541,0.8043886423110962,Individual,2,1,0
2025,APR,BL,0,157,62,41,41,-117.15111,32.70445,0.9264084100723267,Tent,50,1,0
2025,APR,BL,1,281,83,18,22,-117.14934,32.704296,0.7921709418296814,Individual,2,1,0
2025,APR,BL,2,296,183,29,24,-117.14903,32.70295,0.8870018720626831,Tent,1,1,0
2025,APR,BL,3,334,245,23,27,-117.14849,32.702103,0.23311805725097656,Tent,1,1,0
2025,APR,BL,4,379,281,25,24,-117.147766,32.701637,0.8257817625999451,Individual,3,1,0
2025,APR,BL,5,711,452,31,20,-117.14246,32.69935,0.5535686612129211,Tent,1,1,0
2025,APR,GH,0,0,116,44,43,-117.148186,32.718983,0.908950924873352,Tent,15,1,0
2025,APR,GH,1,73,141,33,51,-117.147095,32.718594,0.8852141499519348,Tent,4,1,0
2025,APR,GH,2,8,176,37,41,-117.14811,32.71818,0.8729590177536011,Tent,4,1,0
2025,APR,GH,3,74,200,30,37,-117.1471,32.717888,0.8690499663352966,Tent,3,1,0
